notice_date,reason,company,address,phone,business_type,affected,total_employees,layoff_date,dislocation,union,classification
12/6/2017,Plant Closing,Sanmina Corporation,"1200 Taylor Road Owego, NY 13827",(714) 913-2204,Manufacturer of printed circuit boards,163,163,"Twenty-five (25) employee separations have been extended from the 14-day period starting on March 7, 2018 to the 14-day period starting on April 27, 2018 and 119 employee separations are expected to occur during the 14-day period starting on July 11, 2018. There are eighteen (18) employees that will be retained from April 12, 2018 thru October 26, 2018 and one remaining employee will be retained through July 26, 2019.",Economic,The affected workers are not represented by a union.,Plant Closing
4/3/2018,Plant Layoff,Eastman Kodak Company (Kodak  Office)," 343 State Street  Rochester, NY 14650",(585) 724-7080,Photographic equipment and Supplies,1,-----,7/1/2018,Economic,The affected  worker is not represented by a union.,Plant Layoff
4/4/2018,Plant Layoff,"Aspire of WNY, Inc.","2495 Main Street Buffalo, NY 14214",(716) 505-5610,Provides services to developmentally disabled individuals of all ages.,42,-----,6/29/2018,Restructuring,The affected workers are not represented by a union.,Plant Layoff
4/16/2018,Plant Closing,The Neiman Marcus Group LLC Last Call,"Woodbury Commons, 934 Adirondack Way Central Valley, NY 10917",(214) 573-5338,Clothing and accessories retail store,40,40,"The first separation is expected to occur on 7/27/2018, or the 14-day period commencing on that date.",Economic,The affected workers are not represented by a union.,Plant Closing
4/13/2018,Plant Closing,CookiesKids.com Inc. (Distribution Facility),"265 Livingston Street Brooklyn, NY 11217",(718) 797-3300,Children's Clothing and accessories,68,68,Layoffs will begin on 7/10/2018 and run through 7/24/2018.,Economic,The affected workers are not represented by a union.,Plant Closing
4/12/2018,Plant Closing,Heidenhain Corporation," One Precision Way, Mason  Industrial Park  Jamestown, NY 14701",(716) 661-1761,Manufacturing (Optics and Electronics Precision Graduations),39,39,10/1/2018,Operations,The affected  workers are not represented by a union.,Plant Closing
4/9/2018,Plant Layoff,Barclays Services Corp.,"(Chief Operating Office teams) 745 Seventh Avenue New York, NY 10019",(212) 526-5862,Banking,440,-----,"The first wave of employee transfers to the Whippany, New Jersey office and employee separations (if any) are scheduled to begin on July 9, 2018 and be completed by September 7, 2018.",Relocation,The affected workers are not represented by a union.,Plant Layoff
4/9/2018,Plant Unit Closing,Newsday LLC,"235 Pinelawn Road Melville, NY 11747",(631) 843-2654,Newspaper print and distribution,12,1423,"This phase 6 of employee separations are expected to occur during the 14- day period starting on July 9, 2018.",Economic,"Local 406, Graphic Communications Conference, International Brotherhood of Teamsters",Plant Unit Closing
4/6/2018,Plant Closing,1 BB Food and Drink Corp.,"(1 Hotel Brooklyn, Bridge) 60 Furman Street Brooklyn, NY 11201",(347) 696-2503,Provide food services,126,126,7/11/2018,Contract Loss/End,The affected workers are not represented by a union.,Plant Closing
4/9/2018,Plant Closing,"Mattel, Inc."," 675 Avenue of the Americas  New York, NY 10010",(716) 687-3670,Toy manufacturing company,143,143,"The first of any employment losses are expected to  occur on July 13, 2018.",Economic,The affected  workers are not represented by a union.,Plant Closing
4/6/2018,Plant Closing,"Nine West Holdings, Inc."," 1411 Broadway  New York, NY 10018",(212) 536-9505,Wholesale footwear and handbag assets,203,203,"The first of any employment losses are expected to  occur on July 13, 2018.",Economic,The affected workers are not represented by a union.,Plant Closing
4/4/2018,Plant Closing,Prompt Direct Inc.," 66 Willow Avenue  Staten Island, NY 10305",(718) 447-6206 Ext,Marketing agency,49,49,"The first of any employment losses are expected to  occur on July 13, 2018.",Economic,The affected  workers are not represented by a union.,Plant Closing
3/30/2018,Plant Layoff,Community Services for the Developmentally Disabled,"452 Delaware Avenue Buffalo, NY 14202",(716) 883-8888,Providing services to those Developmental Disabilities.,31,-----,6/30/2018,Restructuring,The affected workers are not represented by a union.,Plant Layoff
4/6/2018,Plant Layoff,"Golden Touch Transportation of NY, Inc.","(NYC Airporter Express Bus Services) 45-02 Ditmars Blvd., Suite 1019 Astoria, NY 11105",(718) 886-5204 Ext,Transportation services,178,178,7/6/2018,Contract Loss/End,International Union of Journeymen and Allied Trades (IUJAT) Local 726,Plant Layoff
4/9/2018,Plant Layoff,Sterling National Bank - Lefrak City Financial Center,"57-07 Junction Blvd Elmhurst, NY 11373",(516) 327-7624,Financial Institution,1,-----,"The employee separations will occur in stages, with this stage expected to commence during the 14-day period starting on July 10, 2018. Other stages may commence throughout the remainder of 2018.",Acquisition/Sale,The affected workers are not represented by a union.,Plant Layoff
3/30/2018,Plant Layoff,"Baumann & Sons Buses, Inc., ACME Bus Corp., and Brookset Bus Corp.",,(631) 471-4600,Bus services,7,141,Separations will occur on 6/30/2018 or during a 14-day period commencing on that date.,Contract Loss/End,"Baumann & Sons Buses, Inc. and ACME Bus Corp. are represented by the Teamsters Local 1205. Brookset Bus Corp. is represented by the International Union of Journey & Allied Trades (IUJAT) Local 726.",Plant Layoff
4/9/2018,Plant Closing,"Pfizer, Inc.","64 Maple Street Rouses Point, NY 12979",(212) 733-2110,Pharmaceuticals (production),1,66,"The separation will occur July 6, 2018.",Economic,The affected worker is not represented by a union.,Plant Closing
1/17/2018,Plant Closing,Barrier Free Living,"270 East 2nd Street New York, NY 10009",(212) 677-6668,Transitional Housing program,36,56,4/30/2018,Construction,The affected workers are not represented by a union.,Plant Closing
3/28/2018,Plant Closing,"Catholic Charities Neighborhood Services, Inc. (NY Rising Community Center)","155-55 Crossbay Blvd Howard Beach, NY 11414",(718) 722-6181,DYCD NDA Housing Services Queens,4,4,6/30/2018,Economic,The affected workers are not represented by a union.,Plant Closing
4/3/2018,Plant Closing,"First Student, Inc."," 255 Depot Street  Pinebush, NY 12566",(518) 860-0701,School bus transportation services.,166,166,6/29/2018,Contract Loss/End,Teamsters Local 445,Plant Closing
3/30/2018,Plant Closing,Invictus Preparatory Charter School," 370 Fountain Avenue, 3rd Floor  Brooklyn, NY 11208",(212) 786-7945,School,45,45,6/30/2018,Economic,The affected  workers are not represented by a union.,Plant Closing
3/27/2018,Plant Closing,Williamsburg Northside Infant & Toddler Center,"70 Havemeyer St. Brooklyn, NY 11211",(718) 599-9600 Ext,Daycare facility,26,26,6/30/2018,Economic,The affected workers are not represented by a union.,Plant Closing
3/29/2018,Plant Layoff,People Inc.,"533 10th Street Niagara Falls, NY 14301",(716) 817-7406,"Providing services to those with special needs, their families, and seniors.",9,-----,6/30/2018,Restructuring,The affected workers are not represented by a union.,Plant Layoff
3/29/2018,Plant Layoff,People Inc.,"3332 Walden Avenue Depew, NY 14043",(716) 817-7406,"Providing services to those with special needs, their families, and seniors.",54,-----,6/30/2018,Restructuring,The affected workers are not represented by a union.,Plant Layoff
3/29/2018,Plant Layoff,People Inc.,"1860 Buffalo Road Rochester, NY 14624",(716) 817-7406,"Providing services to those with special needs, their families, and seniors.",6,-----,6/30/2018,Restructuring,The affected workers are not represented by a union.,Plant Layoff
3/29/2018,Plant Layoff,People Inc.,"4150 Sowles Road Hamburg, NY 14075",(716) 817-7406,"Providing services to those with special needs, their families, and seniors.",11,-----,6/30/2018,Restructuring,The affected workers are not represented by a union.,Plant Layoff
3/29/2018,Plant Layoff,People Inc.,"181 Lincoln Avenue Depew, NY 14043",(716) 817-7406,"Providing services to those with special needs, their families, and seniors.",9,-----,6/30/2018,Restructuring,The affected workers are not represented by a union.,Plant Layoff
3/28/2018,Plant Closing,"Catholic Charities Neighborhood Services, Inc. (DYCD NDA Housing Services Brooklyn)","191 Joralemon Street Brooklyn, NY 11201",(718) 722-6181,DYCD NDA Housing Services,1,1,6/30/2018,Economic,The affected workers are not represented by a union.,Plant Closing
3/30/2018,Possible Plant Unit Closing,"CAMBA, Inc.","LTW at Brooklyn Academy High School 832 Marcy Avenue Brooklyn, NY 11216",(718) 287-2600 Ext,Learning to Work programs.,6,34,6/30/2018,Contract Loss/End,The affected workers are not represented by a union.,Possible Plant Unit Closing
3/30/2018,Plant Closing,"Conduent Education Services, LLC","501 Bleecker St. Utica, NY 13501",(915) 775-3069,Education Services,21,183,"This fourth phase of separations will occur on or about June 29, 2018.",Restructuring,The affected workers are not represented by a union.,Plant Closing
3/30/2018,Plant Layoff,"Baumann & Sons Buses, Inc., ACME Bus Corp., and Brookset Bus Corp. (Copiague & Coram)",,(631) 471-4600,Bus services,7,140,Separations will occur on 6/30/2018 or during a 14-day period commencing on that date.,Contract Loss/End,"Baumann & Sons Buses, Inc. and ACME Bus Corp. are represented by the Teamsters Local 1205. Brookset Bus Corp. is represented by the International Union of Journey & Allied Trades (IUJAT) Local 726.",Plant Layoff
3/29/2018,Plant Unit Closing,Warner Music Inc. (Office),"1633 Broadway New York, NY 10019",(629) 203-5305,Music Industry,3,3,"This third and final phase of employee separations is scheduled to begin during the 14-day period starting on June 29, 2018.",Relocation,The affected workers are not represented by a union.,Plant Unit Closing
3/30/2018,Plant Layoff,Xylem Inc.,"(Global Financial Shared Services Department) 2881 E Bayard Street Seneca Falls, NY 13148",(914) 323-5731,Developing innovative water solutions through smart technology.,7,138,"The last wave of employee separations in connection with this action are expected to start on June 29, 2018.",Economic,The affected workers are not represented by a union.,Plant Layoff
3/26/2018,Plant Unit Closing,Catholic Guardian Services,"(Long Island Program for Persons with Developmental Disabilities) 902 Melville Estates Court Melville, NY 11747",(212) 371-1000 Ext,Programs for persons with development disabilities,99,99,"Separations will occur on June 30, 2018, or within 14 days thereafter.",Restructuring,The affected workers are not represented by a union.,Plant Unit Closing
3/29/2018,Plant Unit Closing,Heritage Christian Services,"(Service Coordination Department) 275 Kenneth Drive Rochester, NY 14623",(585) 340-2047,Provide care for people with developmental disabilities.,49,49,7/1/2018,Restructuring,The affected workers are not represented by a union.,Plant Unit Closing
12/15/2017,Plant Closing,Lutheran Augustana Center for Extended Care & Rehabilitation (NYU Langone Health),"5434 Second Avenue Brooklyn, NY 11220",(347) 377-4397,Nursing Home,286,286,"3/31/2018 
(3 employee layoff dates have been extended from 3/31/2018 to 6/30/2018)",Economic,Local 1199 SEIU United Healthcare Workers East and the Federation of Nurses/UFT Local 2,Plant Closing
3/28/2018,Plant Unit Closing,"Catholic Charities Neighborhood Services, Inc.","(Medicaid Services Coordination & HCBS Family Support Program) 91-14 Merrick Blvd, 6th Floor Jamaica, NY 11432",(718) 722-6181,Services for people with intellectual and/or developmental disabilites,14,14,6/29/2018,Operations,The affected workers are not represented by a union.,Plant Unit Closing
3/28/2018,Plant Closing,Aptos Inc.,"15 Governor Drive Newburgh, NY 12550",(845) 926-4226,Software developers,11,117,"This first wave of separations is expected to commence during the 14-day period starting on June 27, 2018.",Economic,The affected workers are not represented by a union.,Plant Closing
3/26/2018,Possible Plant Closing,"Sodexo, Inc. at University Hospital of Brooklyn, SUNY Downstate Medical Center","445 Lenox Road Brooklyn, NY 11203",(914) 584-8759,Food Services Operations,108,108,6/30/2018,Contract Loss/End,1199 SEIU,Possible Plant Closing
3/28/2018,Plant Closing,"Pfizer, Inc.","64 Maple Street Rouses Point, NY 12979",(212) 733-2110,Pharmaceuticals (production),7,79,"The separations will occur June 22, 2018 (6 affected workers) and on June 25, 2018 (1 affected worker).",Economic,Local 95c ICWU/UFCW,Plant Closing
3/22/2018,Plant Unit Closing,Newsday LLC," 235 Pinelawn Road  Melville, NY 11747",(631) 843-2654,Newspaper print and distribution,4,1423,This Phase 5 employee separations is expected to occur during the 14- day period starting on 6/25/2018.,Economic,"Local 406, Graphic Communications Conference, International Brotherhood of Teamsters",Plant Unit Closing
8/21/2017,Plant Closing,B&H Foto and Electronics  Corp. (Navy Yard Facility)," 63 Flushing Avenue, Bldg. 64  Brooklyn, NY 11205",(212) 239-7500,Photo and electronics,215,215,This Phase 5 employee separations is expected to occur during the 14- day period starting on 6/25/2018.,Relocation,United Steelworkers District 4,Plant Closing
12/19/2017,Plant Closing,AVX Corporation (Olean Advanced Products),"1695 Seneca Avenue  Olean, NY 14760",(864) 228-8990,Manufacturing ceramic capacitors,60,67,"The employee separations are expected to occur in phases. This phase three of employee separations will occur on 3/30/2018. 
Three (3) affected workers’ separation dates have been extended from 3/30/2018 to 6/29/2018. One (1) affected worker’s separation date has been extended from 3/30/2018 to 9/30/2018.",Economic,"IBEW Local 1690, Office & Professional Employees International Union (OPEIU)",Plant Closing
3/16/2018,Plant Closing,Freeman Bus Corporation,"1067 Marble Street Watertown, NY 13601",(315) 788-1900,Transportation Services,28,28,6/22/2018 (26 Drivers); 6/29/2018 (2 Supervisory employees),Contract Loss/End,The affected workers are not represented by a union.,Plant Closing
3/15/2018,Plant Closing,"Toys ""R"" Us, Inc., dba Toys ""R"" Us and/or Babies ""R"" Us","8973-95 Bay Parkway Brooklyn, NY 11214",(973) 617-5293,"Hobby, Toy and Game Store",108,108,6/13/2018,Economic,The affected workers are not represented by a union.,Plant Closing
3/15/2018,Plant Closing,"Toys ""R"" Us, Inc.,  dba Toys ""R"" Us and/or Babies ""R"" Us"," 610 Exterior Street  Bronx, NY 10451",(973) 617-5293,"Hobby, Toy and Game Store",69,69,6/13/2018,Economic,The affected  workers are not represented by a union.,Plant Closing
3/15/2018,Plant Closing,"Toys ""R"" Us, Inc., dba Toys ""R"" Us and/or Babies ""R"" Us"," 300 West Sunrise Highway  Valley Stream, NY 11581",(973) 617-5293,"Hobby, Toy and Game Store",70,70,6/13/2018,Economic,The affected  workers are not represented by a union.,Plant Closing
3/15/2018,Plant Closing,,,"(
973) 617-5293","Hobby, Toy and Game Store",70,70,6/13/2018,Economic,The affected workers are not represented by a union.,Plant Closing
3/12/2018,Plant Closing,Friendly Foods LLC dba Cherche Midi," 282 Bowery Street  New York, NY 10012",(212) 925-5340  Ext,Restaurant,46,46,6/11/2018,Economic,The affected  workers are not represented by a union.,Plant Closing
3/13/2018,Plant Closing,Bishop McGann Mercy Diocesan High School,"1225 Ostrander Avenue Riverhead, NY 11901",(516) 280-4124,School,115,115,6/22/2018,Economic,"Lay Faculty Association, Local 1261",Plant Closing
3/14/2018,Plant Closing,M56 LLC dba Ma Peche,"15 W 56th Street New York, NY 10019",(212) 228-0031,Restaurant,75,75,6/13/2018,Economic,The affected workers are not represented by a union.,Plant Closing
3/13/2018,Plant Closing,Our Lady of Mercy Regional School,"27685 Main Road Cutchogue, NY 11935",(516) 280-4124,School,22,22,6/22/2018,Economic,The affected workers are not represented by a union.,Plant Closing
3/13/2018,Plant Closing,St. Isidore School,"515 Marcy Avenue  Riverhead, NY 11901",(516) 280-4124,School,20,20,6/22/2018,Economic,The affected workers are not represented by a union.,Plant Closing
6/28/2017,Plant Closing,Courtyard by Marriott LaGuardia Hotel,"90-10 Grand Central Parkway East Elmhurst, NY 11368",(718) 308-4803,Hotel,140,140,"The closure of the hotel and permanent layoff of all employees is being extended from March 18, 2018 until on or about March 25, 2018.",Economic,"New York Hotel & Motel Trades Council, AFL-CIO",Plant Closing
3/16/2018,Plant Closing,Gannett Publishing Services,"10 Gannett Drive Johnson City, NY 13790",(856) 486-2591,Commercial Printing,93,93,"The affected employees will terminate during a 14-day period commencing on June 16, 2018.",Economic,The affected workers are not represented by a union.,Plant Closing
3/14/2018,Plant Closing,66 W 12th Street," New York City, NY 10011",(973) 303-7492,Dining Services,51,51,7/1/2018,Contract Loss/End,"UNITE HERE,  Local 100",Plant Closing
3/8/2018,Plant Closing,ResCare (Service Provider for South Bronx Job Corps Academy),"1771 Andrews Ave. Bronx, NY 10453",(502) 694-5756,Provides services and support for Brooklyn and South Bronx Job Corps,109,109,3/31/2018,Relocation,The affected workers are not represented by a union.,Plant Closing
3/9/2018,Plant Unit Closing,Newsday LLC,"235 Pinelawn Road Melville, NY 11747",(631) 843-2654,Newspaper print and distribution,162,1423,This Phase 4 employee separations is expected to occur during the 14- day period starting on 6/11/2018.,Economic,"Local 406, Graphic Communications Conference, International Brotherhood of Teamsters",Plant Unit Closing
3/12/2018,Plant Closing,"Conduent Education Services, LLC","501 Bleecker St. Utica, NY 13501",(915) 775-3069,Education Services,12,183,6/15/2018,Restructuring,The affected workers are not represented by a union.,Plant Closing
3/8/2018,Plant Layoff,"Highgate Hotels, LLP","(At Royalton Park Avenue) 420 Park Avenue South New York, NY 10016",(212) 204-4998,Hotel Services,42,121,6/12/2018,Economic,The affected workers are not represented by a union.,Plant Layoff
6/28/2017,Plant Closing,Courtyard by Marriott LaGuardia Hotel,"90-10 Grand Central Parkway East Elmhurst, NY 11368",(718) 308-4803,Hotel,140,140,"The closure of the hotel and permanent layoff of all employees is being extended from March 11, 2018 until on or about March 18, 2018.",Economic,"New York Hotel & Motel Trades Council, AFL-CIO",Plant Closing
3/5/2018,Plant Closing,"iStar Jewelry, LLC dba Stanley Creations","3100 47th Avenue #4A Long Island City, NY 11101",(718) 361-6100,Precious metal jewelry company,92,92,6/7/2018,Operations,The affected workers are not represented by a union.,Plant Closing
12/6/2017,Plant Closing,Sanmina Corporation,"1200 Taylor Road Owego, NY 13827",(714) 913-2204,Manufacturer of printed circuit boards,114,203,"Twenty-three (23) employee separations are expected to commence during the 14-day period starting on March 7, 2018. Twenty-eight (28) employee separations have been extended from the 14-day period starting on March 7, 2018 to the 14-day period starting on April 27, 2018 and 63 employee separations are expected to occur during the 14-day period starting on June 7, 2018. The remaining 89 employees will be retained through July 2018
 .",Economic,The affected workers are not represented by a union.,Plant Closing
3/5/2018,Plant Closing,"Physical and Occupational  Rehabilitation Therapy and Speech Pathology Services, PLLC"," (At Loretto Health and  Rehabilitation Center)  700 East Brighton Avenue  Syracuse, NY 13205",(718) 724-2820,Therapy and Speech Pathology Services,52,52,"Twenty-three (23) employee separations are expected to commence during the 14-day period starting on March 7, 2018. Twenty-eight (28) employee separations have been extended from the 14-day period starting on March 7, 2018 to the 14-day period starting on April 27, 2018 and 63 employee separations are expected to occur during the 14-day period starting on June 7, 2018. The remaining 89 employees will be retained through July 2018
 .",Contract Loss/End,The affected  workers are not represented by a union.,Plant Closing
3/2/2018,Plant Layoff,Xylem Inc.,"(Global Financial Shared Services Department) 2881 E Bayard Street Seneca Falls, NY 13148",(914) 323-5731,Developing innovative water solutions through smart technology,36,138,"The first employee separations in connection with this action are expected to start on June 1, 2018.",Economic,The affected workers are not represented by a union.,Plant Layoff
1/26/2018,Plant Closing,"Toys R Us- Delaware, Inc. dba Babies R Us (Store #6411 Yonkers)","2700 Central Park Avenue Yonkers, NY 10710",(973) 617-4575,Retail,49,49,"Employees will be separated from the Company effective April 26, 2018.",Economic,The affected workers are not represented by a union.,Plant Closing
1/26/2018,Plant Closing,"Toys R Us- Delaware, Inc. dba Babies R Us (Store #6538 New York)","24-30 Union Square E. New York, NY 10003",(973) 617-4575,Retail,75,75,"Employees will be separated from the Company effective April 26, 2018.",Economic,The affected workers are not represented by a union.,Plant Closing
1/26/2018,Plant Closing,"Toys R Us- Delaware, Inc. dba Toys R Us and Babies R Us (Store #6333 Queens)","66-26 Metropolitan Avenue Queens, NY 11379",(973) 617-4575,Retail,60,60,"Employees will be separated from the Company effective April 26, 2018.",Economic,The affected workers are not represented by a union.,Plant Closing
2/28/2018,Temporary maintenance furlough/possible plant closing,"Carthage Specialty Paperboard, Inc.","30 Champion Street Carthage, NY 13619",(315) 468-1623,Manufacturer of recycled paperboard,77,77,"Temporary maintenance furlough from February 25, 2018 through March 10, 2018",Economic,"United Steel Workers (USW) International Union, Local 4-0276",Temporary maintenance furlough/possible plant closing
1/26/2018,Plant Closing,"Toys R Us- Delaware, Inc. dba Babies R Us (Store #6357 Westbury)","1350 Corporate Drive Westbury, NY 11590",(973) 617-4575,Retail,54,54,"Employees will be separated from the Company effective April 26, 2018.",Economic,The affected workers are not represented by a union.,Plant Closing
9/29/2017,Plant Closing,Lindy's Restaurant (52nd 8th Operating Inc.),"825 7th Avenue New York, NY 10019",(917) 836-1250,Restaurant,25,25,"The layoffs have been extended from March 4, 2018 or during the 14-day period thereafter to May 6, 2018 14-day period thereafter.",Economic,UNITE Here Local 100,Plant Closing
2/23/2018,Plant Closing,"Menu Solutions, Inc.","4510 White Plains Road Bronx, NY 10470",(718) 325-7700,Manufacturer and supplier of Menu Covers.,60,60,5/28/2018,Relocation,The affected workers are not represented by a union.,Plant Closing
2/28/2018,Plant Closing,VWR (Part of Avantor),"3 Lincoln Boulevard Rouses Point, NY 12979",(440) 914-3469,Manufacturing and supply chain solutions for the life sciences and advanced technology industries,27,27,5/28/2018,Economic,The affected workers are not represented by a union.,Plant Closing
6/28/2017,Plant Closing,Courtyard by Marriott LaGuardia Hotel,"90-10 Grand Central Parkway East Elmhurst, NY 11368",(718) 308-4803,Hotel,140,140,"The closure of the hotel and permanent layoff of all employees is being extended from February 25, 2018 until on or about March 11, 2018.",Economic,"New York Hotel & Motel Trades Council, AFL-CIO",Plant Closing
2/23/2018,Plant Closing,"Pfizer, Inc.","64 Maple Street Rouses Point, NY 12979",(212) 733-2110,Pharmaceuticals (production),12,82,"The separations will occur May 25, 2018 (11 affected workers) and on June 11, 2018 (1 affected worker).",Economic,Local 95c ICWU/UFCW,Plant Closing
2/1/2018,Plant Closing,Fluor,"2455 South Road Poughkeepsie, NY 12601",(303) 250-8977,Construction project management,85,85,"The employee separations have been extended from March 31, 2018 to commence during the 14-day period starting on May 2, 2018.",Relocation,The affected workers are not represented by a union.,Plant Closing
2/22/2018,Plant Closing,Cayuga Home for Children  (d/b/a Cayuga Centers)," (OCFS Residential Treatment  Programs)  101 Hamilton Avenue  Auburn, NY 13021",(315) 253-5383 Ext,Residential Treatment programs,119,119,5/23/2018,Economic,SEIU Local 200 United,Plant Closing
2/23/2018,Plant Unit Closing,Newsday LLC,"235 Pinelawn Road Melville, NY 11747",(631) 843-2654,Newspaper print and distribution,8,1431,This Phase 3 employee separations is expected to occur during the 14- day period starting on 5/28/2018.,Economic,"The employees affected in this Phase 3 are not represented by the union, Local 406, Graphic Communications Conference, International Brotherhood of Teamsters",Plant Unit Closing
2/16/2018,Plant Closing,"Conduent Education Services, LLC","501 Bleecker St. Utica, NY 13501",(915) 775-3069,Education Services,22,183,5/18/2018,Restructuring,The affected workers are not represented by a union.,Plant Closing
1/23/2018,Plant Layoff,Sterling National Bank,"500 Seventh Avenue New York, NY 10018",(516) 327-7624,Financial Institution,7,119,"The employee separations will occur in stages, with the first stage expected to commence during the 14-day period starting on April 22, 2018 and layoffs will run through December 31, 2018.",Acquisition/Sale,The affected workers are not represented by a union.,Plant Layoff
2/15/2018,Plant Unit Closing,Newsday LLC,"235 Pinelawn Road Melville, NY 11747",(631) 843-2654,Newspaper print and distribution,51,1431,This phase 2 employee separations is expected to occur during the 14-day period starting on 5/21/2018.,Economic,"The affected workers are not represented by a union. Local 406, Graphic Communications Conference, International Brotherhood of Teamsters",Plant Unit Closing
11/22/2017,Plant Closing,Luxfer Magtech Inc.,"680 Elton Street Riverhead, NY 11901",(631) 740-9510,Global leader in self-heating technology,52,52,"The closure of the facility and permanent layoff of 52 employees is being extended from February 28, 2018 to April 20, 2018.",Economic,United Food and Commercial Workers Local 1102,Plant Closing
8/21/2017,Plant Closing,B&H Foto and Electronics Corp. (Navy Yard Facility),"63 Flushing Avenue, Bldg. 64 Brooklyn, NY 11205",(212) 239-7500,Photo and electronics,228,228,"Separations are now being extended from January 30, 2018 and February 12, 2018 to March 15, 2018 and March 28, 2018.",Relocation,United Steelworkers District 4,Plant Closing
1/11/2018,Plant Closing,"Rodale Payroll, LLC, a subsidiary of Hearst Magazines, Inc."," 733 Third Avenue  New York, NY 10017",(212) 649-2065,"Media, information and services companies.",127,200,Separations will occur between 1/12/2018 and 5/14/2018.,Relocation,The affected workers are not represented by a union.,Plant Closing
2/8/2018,Plant Unit Closing,Newsday LLC,"235 Pinelawn Road Melville, NY 11747",(631) 843-2654,Newspaper print and distribution,72,1431,"First employee separations will occur during 14-day period starting on May 14, 2018.",Relocation,"Local 406, Graphic Communications Conference, International Brotherhood of Teamsters",Plant Unit Closing
2/1/2018,Plant Closing,"Harden Furniture, LLC","8550 Mill Pond Way McConnellsville, NY 13401",(315) 245-1000 Ext,Furniture manufacturer,90,172,"1/31/2018 (82 workers have been recalled on February 12, 2018 and it is anticipated operations will continue through April 12, 2018 for minimal production. Remainder of the 90 employees are on re-call should the production schedule warrant additional call backs).",Economic,The affected workers are not represented by a union.,Plant Closing
1/23/2018,Plant Layoff,Sterling National Bank,"500 Seventh Avenue New York, NY 10018",(516) 327-7624,Financial Institution,7,119,"The employee separations will occur in stages, with the first stage expected to commence during the 14-day 
period starting on April 22, 2018 and layoffs will run through December 31, 2018.",Acquisition/Sale,The affected workers are not represented by a union.,Plant Layoff
1/11/2018,Plant Closing,"Rodale Payroll, LLC, a subsidiary of Hearst Magazines, Inc.","733 Third Avenue New York, NY 10017",(212) 649-2065,"Media, information and services companies.",84,200,Separations will occur between 1/12/2018 and 5/13/2018.,Relocation,The affected workers are not represented by a union.,Plant Closing
6/28/2017,Plant Closing,Courtyard by Marriott  LaGuardia Hotel," 90-10 Grand Central Parkway  East Elmhurst, NY  11368",(718) 308-4803,Hotel,140,140,Separations will occur between 1/12/2018 and 5/13/2018.,Economic,"New York Hotel & Motel Trades Council, AFL-CIO",Plant Closing
10/11/2017,Plant Closing,The New York LaGuardia Airport Marriott," 102-05 Ditmars Bivd  East Elmhurst, NY 11369",(718) 533-3074,Hotel,140,140,"The closure of the hotel and  permanent layoff of all employees is being extended from February 9, 2018 until  on or about February 24, 2018.",Construction,The affected workers are not represented by a union.,Plant Closing
2/6/2018,Temporary Plant Closing,"""21"" Club","21 W. 52nd Street New York, NY 10019",(212) 359-7228,Restaurant,156,156,1/3/2018,Weather related,"UNITE HERE, Local 100",Temporary Plant Closing
2/6/2018,Plant Layoff,Sitel Operating Corporation,"101 Canada Road Painted Post, NY 14870",(607) 936-5721,"Business process outsourcing company, provides telephone call center services",71,-----,5/6/2018,Decline in Business with Major Customer,The affected workers are not represented by a union.,Plant Layoff
2/5/2018,Plant Closing,Sterling National Bank (Kew Gardens),"116-22 Metropolitan Avenue Kew Gardens, NY 11418",(516) 327-7624,Financial Institution,2,6,"The employee separations will occur in stages, with this stage expected to commence during the 14-day period starting on May 5, 2018. Other stages may commence throughout the remainder of 2018.",Acquisition/Sale,The affected workers are not represented by a union.,Plant Closing
2/2/2018,Plant Closing,Plant Engineering Services,"2455 South Road Poughkeepsie, NY 12601",(281) 263-5043,Construction project management,21,21,5/3/2018,Contract Loss/End,The affected workers are not represented by a union.,Plant Closing
2/2/2018,Plant Closing,TRS Staffing Solutions,"2455 South Road Poughkeepsie, NY 12601",(864) 281-8865,Construction project management,4,4,5/3/2018,Contract Loss/End,The affected workers are not represented by a union.,Plant Closing
1/31/2018,Plant Closing,JJC Food Corp.,"120 South Broadway Hicksville, NY 11801",(860) 574-4271,Grocery Stores business,38,38,2/9/2018,Weather related,The affected workers are not represented by a union.,Plant Closing
1/2/2018,Plant Layoff,"Homer Logistics, Inc.","335 Madison Avenue New York, NY 10017","(646) 846-4245
Business Type",Grocery Stores business,148,148,2/9/2018,Economic,The affected workers are not represented by a union.,Plant Layoff
1/31/2018,Plant Unit Closing,"Banana Republic, LLC, a subsidiary of Gap Inc.","55 Thomas Street New York, NY 10013",(415) 427-4039,Retail,112,-----,"Beginning on May 31, 2018, terminations from this location are all due to the relocation of the following functions from New York to San Francisco",Relocation,The affected workers are not represented by a union.,Plant Unit Closing
2/1/2018,Plant Closing,"Harden Furniture, LLC","8550 Mill Pond Way McConnellsville, NY 13401",(315) 245-1000 Ext,Furniture manufacturer,172,172,1/31/2018,Economic,The affected workers are not represented by a union.,Plant Closing
1/11/2018,Plant Closing,"Rodale Payroll, LLC, a subsidiary of Hearst Magazines, Inc.","733 Third Avenue New York, NY 10017",(212) 649-2065,"Media, information and services companies.",77,200,Separations will occur between 1/12/2018 and 5/1/2018.,Relocation,The affected workers are not represented by a union.,Plant Closing
