notice_date,reason,company,address,phone,business_type,affected,total_employees,layoff_date,dislocation,union,classification
1/17/2017,Plant Layoff,Eastman Kodak Company (Kodak Research Labs),"1999 Lake Avenue Rochester, NY  14650",(585) 724-7080,Photographic equipment and Supplies,7,-----,4/16/2017,Economic,The affected workers are not represented by a Union.,Plant Layoff
1/19/2017,Plant Layoff,"LogistiCare Solutions, LLC","37-17 Northern Boulevard Long Island City, NY  11101","(877) 564-5911, ext. 2003",Non-Emergency Medical Transportation services,158,-----,4/22/2017,Loss of contract with the State of New York.,The affected workers are not represented by a Union.,Plant Layoff
1/16/2017,Plant Layoff,"Knowledge Systems & Research, Inc. - Call Center","724 Harrison St., Suite 700 Syracuse, NY  13202",(315) 470-1350,International market research,60,90,4/15/2017,Decline in phone market research.,The affected workers are not represented by a Union.,Plant Layoff
1/11/2017,Plant Closing,"Samuel Aaron, Inc.","115 South Macquesten Parkway Mount Vernon, NY  10550",(718) 392-5454 (ext. 857),International jewelry manufacturer and wholesaler,42,42,Separations will occur during the fourteen (14) day period starting on 4/12/2017.,Sale of business,The affected workers are not represented by a Union.,Plant Closing
1/13/2017,Plant Closing,Duane Reade - Maspeth Distribution Center,"50-02 55th Avenue Maspeth, NY  11378",(718) 361-3946,Drug Store - Distribution Center,214,214,Terminations will commence on 4/13/2017 or within the 14-day period thereafter.,Economic,Teamsters Local 210,Plant Closing
1/12/2017,Plant Closing,Current Powered by GE,"Energy Storage Operating Unit 1 River Road Schenectady, NY 12345",1-800-435-4448,Energy Company,41,41,4/12/2017,Economic,The affected workers are not represented by a union.,Plant Closing
1/12/2017,Plant Layoff,The Clinton Foundation,"1271 Avenue of the Americas, 42nd Floor New York, NY  10020",(646) 775-9184,Social Advocacy Organization - Clinton Global Initiative,22,-----,4/15/2017,Discontinutation of the Clinton Global Initative,The affected workers are not represented by a Union.,Plant Layoff
1/6/2017,Plant Unit Closing,Gordon Industries Ltd. d/b/a Gordon Sinclair,"1500 Plaza Avenue New Hyde Park, NY  11040",(516) 354-5119,Promotional advertising,81,98,4/7/2017,"The Company is relocating their production facility to Pennsylvania. The art, acccounting, & customer service departments will remain open in NY facility.",The affected workers are not represented by a Union.,Plant Unit Closing
1/6/2017,Plant Unit Closing,"US Mobile Phones, Inc.","2585 W. 13th Street Brooklyn, NY  11223",(718) 431-0984,Mobile Phone distributor,62,121 (at both sites),4/6/2017,"Company will relocate most of its operations from its facility located at 2585 W. 13th Street to a facility in Elizabeth, New Jersey.",The affected workers are not represented by a Union.,Plant Unit Closing
1/10/2017,Plant Closing,"PCX Aerostructures, LLC","70 and 100 Raynor Avenue  Ronkonkoma, NY  11779",(860) 594-4420,Manufactures flight critical and structural components for rotorcraft and fixed wing aerospace platforms.,45,45,Layoffs will occur between 5/5/2017 and up to the closing date on 12/29/2017.,"Moving the manufacturing work to their operations in Mansfield, Texas.",The affected workers are not represented by a union.,Plant Closing
4/15/2016,Plant Closing,Esplanade of White Plains Venture Partnership,"d/b/a The Esplanade  95 South Broadway White Plains, NY  10601",(914) 761-8100 ext 7124,Senior Residences,65,65,"14-day period beginning on 7/14/2016  
1 layoff extended from 14-day period starting on 12/31/2016 to 14-day period commencing on 3/31/2017).",Multi year overhaul of building,UNITE HERE Local 100,Plant Closing
8/1/2016,Plant Closing,"Elmhurst Dairy, Inc.","155-25 Styler Road Jamaica, NY  11433",(718) 526-3442,Dairy Plant,273,273,Two remaining employees will be separated during the 14-day period of 1/22/2017 through 2/4/2017.,Economic,"Local 553, Intrernational Brotherhood of Teamsters",Plant Closing
1/5/2017,Plant Closing,"Meopta U.S.A, Inc.","50 Davids Drive Hauppauge, NY  11788","(631) 436-5900, ext. 304","Manufacturing and assembling optical, opto-mechanical and optoelectronic products.",42,42,4/10/2017,Relocating its manufacturing operations to Florida.,The affected workers are not represented by a Union.,Plant Closing
1/6/2017,Plant Closing,Command Security Corp. d/b/a Aviation Safeguards,"Terminal 7 at JFK Airport Jamaica, NY  11430","(718) 690-7210, ext. 20001",Airport Baggage Handlers,63,63,3/27/2017,Contractual termination by British Airways.,SEIU Local 32BJ,Plant Closing
1/4/2017,Plant Closing,Macy's Marketplace Mall Store,"20 Miracle Mile Drive Rochester, NY  14623","Chanell Bracey-Davis, Vice President – Associate & Labor Relations 
Phone",Retail Store,101,101,Terminations will occur between 4/5/2017 and 4/18/2017.,Economic,The affected workers are not represented by a Union.,Plant Closing
1/4/2017,Plant Closing,Macy's Great Northern Mall Store,"4081 New York State #31 Clay, NY  13041",(646) 787-4816,Retail Store,69,69,Terminations will occur between 4/5/2017 and 4/18/2017.,Economic,The affected workers are not represented by a Union.,Plant Closing
1/4/2017,Plant Closing,Macy's Oakdale Mall Store,"Harry L. Road and Reynolds Drive Johnson City, NY  13790",(646) 787-4816,Retail Store,73,73,Terminations will occur between 4/5/2017 and 4/18/2017.,Economic,The affected workers are not represented by a Union.,Plant Closing
1/4/2017,Plant Closing,Macy's Douglaston Store,"242-02 61st Street Douglaston, NY  11362",(646) 787-4816,Retail Store,163,163,Terminations will occur between 4/5/2017 and 4/18/2017.,Economic,The affected workers are not represented by a Union.,Plant Closing
1/5/2017,Plant Closing,"Alorica Customer Care, Inc. an Alorica Company","131 Genesee Street Utica, NY  13421",(315) 731-3223,Customer Management Company - Call Center,208,217,4/5/2017,The Company is moving into a different location in Utica.,The affected workers are not represented by a Union.,Plant Closing
12/28/2016,Plant Closing,Prestige Industries LLC,"81 Saxon Avenue Bay Shore, NY  11706",(646) 710-4722,Commercial laundry service provider,141,141,1/15/2017,The Company estimates there is about two weeks of service remaining under the collapsed tunnel washer.,"Local 1964 International Longshoremen's Association, AFL-CIO",Plant Closing
1/3/2017,Plant Layoff,"GL Bus Lines, Inc.","777 8th Avenue New York, NY  10036","(212) 445-0848, ext 1121",Tour Bus Service,80,-----,4/6/2017,Plant Layoff,"United Service Workers Union, IUJAT, Local 1212",Plant Layoff
