notice_date,reason,company,address,phone,business_type,affected,total_employees,layoff_date,dislocation,union,classification
1/28/2016,Plant Layoff,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(845) 369-8086,Financial Institution,3,-----,to occur between 5/2/2016 and 6/7/2016,Economic,There are no bumping rights.,Plant Layoff
1/27/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(646) 293-1072,Cable News Network,74,74,4/30/2016,Economic,Employees will have no bumping or recall rights.,Plant Closing
1/27/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(718) 255-2447,Wine and alcohol distributors,52,52,4/28/2016,Economic,United Food & Commercial Workers Local 2D,Plant Closing
1/27/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(615) 221-8119,Billing Center,42,42,4/27/2016,Economic,No Employee Representative,Plant Closing
1/19/2016,Plant Layoff,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(585) 781-1758,Photographic equipment and Supplies,1,-----,4/17/2016,Economic,The affected worker is not represented by a union.,Plant Layoff
1/19/2016,Plant Layoff,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(585) 781-1758,Photographic equipment and Supplies,1,-----,4/20/2016,Economic,The affected worker is not represented by a union.,Plant Layoff
1/21/2016,Plant Layoff,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(585) 781-1758,Photographic equipment and Supplies,1,-----,4/19/2016,Economic,The affected worker is not represented by a union.,Plant Layoff
1/22/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(212) 816-3199,Food Service,56,56,4/4/2016,Loss of Contract,Local 100,Plant Closing
1/20/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(412) 820-6042,Cable News Network,12,12,4/30/2016,Economic,Employees  will have no bumping rights.,Plant Closing
1/25/2016,Plant  Layoff,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(518) 298-2888 Ext 107,Vehicle painting and maintenance,46,66,4/25/2016,Economic,Bumping rights do not exist.,Plant Layoff
1/22/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(845) 383-1964  Ext 318,Engineering and manufacturing,96,96,To occur  between 4/21/2016 and 4/29/2016,Economic,The affected employees have no bumping rights.,Plant Closing
1/19/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(646) 536-5633,Cable News Network,1,1,4/30/2016,Economic,Employees  will have no bumping rights.,Plant Closing
1/21/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(631) 647-4701,Home energy solutions,40,40,To occur between 1/15/2016 and 1/29/2016,Economic,No bumping rights for affected employees.,Plant Closing
10/26/2015,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(518) 746-5617,Energy Management,127,127,Some layoffs have been postponed to occur between 2/19/2016 and 4/16/2016,Relocation of Operations,"Local 332 United Electrical, Radio and Machine Workers",Plant Closing
1/13/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(646) 582-2031,Cable News Network,197,197,To occur between 4/13/2016 and 4/30/2016 or within 14 days thereafter,Economic,News Guild CWA Local 31003,Plant Closing
1/15/2016,Plant Layoff,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(408) 862-4570,Advertising for Apple,49,-----,To occur between 4/15/2016 and 7/14/2016,Economic,There are no bumping rights.,Plant Layoff
1/14/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(315) 282-6296,Air conditioning manufacturing,11,11,(11th phase and final) layoffs will occur between 2/1/2016 and 4/4/2016.,Economic-relocation of operations,"United Steelworkers, Local 32",Plant Closing
1/14/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(212) 216-8000,Food Production and Packing,335,335,To occur between 5/1/2016 and 12/31/2016,Economic,"Local 2013, UFCW",Plant Closing
1/14/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(717) 960-8673,Warehouse Distribution Center,574,574,To occur between 6/10/2016 and 9/16/2016,Economic,No affected employee is represented by a union.,Plant Closing
1/15/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(518) 957-2052,Manufacturing of bus line,55,55,4/15/2016,Economic,Bumping rights do not exist.,Plant Closing
1/5/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(646) 564-2574,Brand Licensing,134,134,1/5/2016,Economic,There are no bumping rights,Plant Closing
12/8/2015,Plant Layoff,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(212) 761-8103,Financial services,414,-----,To occur between 3/7/2016 and 4/6/2016,Economic,Bumping rights are not recognized.  Terminated employees are not permitted to displace remaining employees based on seniority or any other factor.,Plant Layoff
1/12/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(813) 367-4116,Project and Construction Management,41,41,3/31/2016,Loss of Contract,Bumping rights do not exist.,Plant Closing
1/5/2016,Plant Layoff,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(585) 781-1758,Photographic equipment and supplies,48,-----,4/3/2016,Economic,Bumping rights do not exist.,Plant Layoff
1/8/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(972) 431-4536,Retail Store,99,99,To occur between 4/9/2016 and 4/23/2016,Economic,No bumping rights exist.,Plant Layoff
12/3/2015,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(646) 558-1187,Investment Brokerage/Dealer,79,79,"to occur between 11/20/2015 and 
3/19/2016",Economic,No bumping rights in connection with this action. None of the employees affected are represented by a union.,Plant Closing
1/6/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(646) 429-4729,Retail Store,80,80,To occur between 4/6/2016 and 4/19/2016,Economic,No bumping rights exist and employees are not represented by any labor organization or  other representative.,Plant Closing
1/4/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(631) 366-2907,Clinic,20,20,Projected to occur during the 14-day period commencing on 4/1/2016,Operation of facilities transitioned to LISH,Employees are not represented by a union.,Plant Closing
1/6/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(646) 429-4729,Retail Store,75,75,To occur between 4/6/2016 and 4/19/2016,Economic,No bumping rights exist and employees are not represented by any labor organization or  other representative.,Plant Closing
1/6/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(646) 429-4729,Retail Store,72,72,To occur between 4/6/2016 and 4/19/2016,Economic,No bumping rights exist and employees are not represented by any labor organization or  other representative.,Plant Closing
1/6/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(646) 429-4729,Retail Store,79,79,To occur between 4/6/2016 and 4/19/2016,Economic,No bumping rights exist and employees are not represented by any labor organization or  other representative.,Plant Closing
12/23/2015,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(315) 282-6296,Air conditioning manufacturing,46,62,(10th phase and final) layoff will occur on or around 12/18/2015 and conclude by 1/15/2016.  A small group will remain until 04/08/2016 to continue to support the transition.,Economic-relocation of operations,"United Steelworkers, Local 32",Plant Closing
1/4/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(212) 337-5781,Family health care services,387,387,4/3/2016 or within the 14-day period following this date,Economic,1199 SEIU United Healthcare Workers East,Plant Closing
